class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,entropy,HSMGP,80.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1855-classification.csv,best
,mae,HSMGP,80.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1856-regression.csv,best
,gini,HSMGP,80.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1857-classification.csv,best
,mse,HSMGP,80.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1858-regression.csv,best
,entropy,HSMGP,80.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1859-classification.csv,best
,mae,HSMGP,80.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1860-regression.csv,best
,gini,HSMGP,80.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1861-classification.csv,best
,mse,HSMGP,80.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1862-regression.csv,best
,entropy,HSMGP,80.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1863-classification.csv,best
,mae,HSMGP,80.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1864-regression.csv,best
,gini,HSMGP,80.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1865-classification.csv,best
,mse,HSMGP,80.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1866-regression.csv,best
,entropy,HSMGP,80.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1867-classification.csv,best
,mae,HSMGP,80.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1868-regression.csv,best
,gini,HSMGP,80.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1869-classification.csv,best
,mse,HSMGP,80.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1870-regression.csv,best
,entropy,HSMGP,80.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1871-classification.csv,best
,mae,HSMGP,80.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1872-regression.csv,best
,gini,HSMGP,80.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1873-classification.csv,best
,mse,HSMGP,80.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1874-regression.csv,best
,entropy,HSMGP,80.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1875-classification.csv,best
,mae,HSMGP,80.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1876-regression.csv,best
,gini,HSMGP,80.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1877-classification.csv,best
,mse,HSMGP,80.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1878-regression.csv,best
,entropy,HSMGP,80.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1879-classification.csv,best
,mae,HSMGP,80.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1880-regression.csv,best
,gini,HSMGP,80.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1881-classification.csv,best
,mse,HSMGP,80.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1882-regression.csv,best
,entropy,HSMGP,80.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1883-classification.csv,best
,mae,HSMGP,80.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1884-regression.csv,best
,gini,HSMGP,80.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1885-classification.csv,best
,mse,HSMGP,80.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1886-regression.csv,best
,entropy,HSMGP,80.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1887-classification.csv,best
,mae,HSMGP,80.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1888-regression.csv,best
,gini,HSMGP,80.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1889-classification.csv,best
,mse,HSMGP,80.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1890-regression.csv,best
,entropy,HSMGP,80.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1891-classification.csv,best
,mae,HSMGP,80.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1892-regression.csv,best
,gini,HSMGP,80.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1893-classification.csv,best
,mse,HSMGP,80.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1894-regression.csv,best
,entropy,HSMGP,80.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1895-classification.csv,best
,mae,HSMGP,80.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1896-regression.csv,best
,gini,HSMGP,80.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1897-classification.csv,best
,mse,HSMGP,80.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1898-regression.csv,best
,entropy,HSMGP,80.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1899-classification.csv,best
,mae,HSMGP,80.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1900-regression.csv,best
,gini,HSMGP,80.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1901-classification.csv,best
,mse,HSMGP,80.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1902-regression.csv,best
,entropy,HSMGP,80.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1903-classification.csv,best
,mae,HSMGP,80.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1904-regression.csv,best
,gini,HSMGP,80.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1905-classification.csv,best
,mse,HSMGP,80.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1906-regression.csv,best
,entropy,HSMGP,80.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1907-classification.csv,best
,mae,HSMGP,80.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1908-regression.csv,best
,gini,HSMGP,80.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1909-classification.csv,best
,mse,HSMGP,80.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1910-regression.csv,best
,entropy,HSMGP,80.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1911-classification.csv,best
,mae,HSMGP,80.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1912-regression.csv,best
,gini,HSMGP,80.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1913-classification.csv,best
,mse,HSMGP,80.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1914-regression.csv,best
,entropy,HSMGP,80.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1915-classification.csv,best
,mae,HSMGP,80.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1916-regression.csv,best
,gini,HSMGP,80.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1917-classification.csv,best
,mse,HSMGP,80.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1918-regression.csv,best
,entropy,HSMGP,80.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1919-classification.csv,best
,mae,HSMGP,80.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1920-regression.csv,best
,gini,HSMGP,80.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1921-classification.csv,best
,mse,HSMGP,80.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1922-regression.csv,best
,entropy,HSMGP,80.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1923-classification.csv,best
,mae,HSMGP,80.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1924-regression.csv,best
,gini,HSMGP,80.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1925-classification.csv,best
,mse,HSMGP,80.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1926-regression.csv,best
,entropy,HSMGP,80.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1927-classification.csv,best
,mae,HSMGP,80.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1928-regression.csv,best
,gini,HSMGP,80.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1929-classification.csv,best
,mse,HSMGP,80.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1930-regression.csv,best
,entropy,HSMGP,80.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1931-classification.csv,best
,mae,HSMGP,80.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1932-regression.csv,best
,gini,HSMGP,80.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1933-classification.csv,best
,mse,HSMGP,80.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1934-regression.csv,best
,entropy,HSMGP,80.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1935-classification.csv,best
,mae,HSMGP,80.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1936-regression.csv,best
,gini,HSMGP,80.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1937-classification.csv,best
,mse,HSMGP,80.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1938-regression.csv,best
,entropy,HSMGP,80.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1939-classification.csv,best
,mae,HSMGP,80.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1940-regression.csv,best
,gini,HSMGP,80.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1941-classification.csv,best
,mse,HSMGP,80.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1942-regression.csv,best
,entropy,HSMGP,80.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1943-classification.csv,best
,mae,HSMGP,80.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1944-regression.csv,best
,gini,HSMGP,90.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1945-classification.csv,best
,mse,HSMGP,90.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1946-regression.csv,best
,entropy,HSMGP,90.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1947-classification.csv,best
,mae,HSMGP,90.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1948-regression.csv,best
,gini,HSMGP,90.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1949-classification.csv,best
,mse,HSMGP,90.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1950-regression.csv,best
,entropy,HSMGP,90.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1951-classification.csv,best
,mae,HSMGP,90.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1952-regression.csv,best
,gini,HSMGP,90.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1953-classification.csv,best
,mse,HSMGP,90.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1954-regression.csv,best
,entropy,HSMGP,90.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1955-classification.csv,best
,mae,HSMGP,90.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1956-regression.csv,best
,gini,HSMGP,90.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1957-classification.csv,best
,mse,HSMGP,90.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1958-regression.csv,best
,entropy,HSMGP,90.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1959-classification.csv,best
,mae,HSMGP,90.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1960-regression.csv,best
,gini,HSMGP,90.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1961-classification.csv,best
,mse,HSMGP,90.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1962-regression.csv,best
,entropy,HSMGP,90.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1963-classification.csv,best
,mae,HSMGP,90.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1964-regression.csv,best
,gini,HSMGP,90.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1965-classification.csv,best
,mse,HSMGP,90.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1966-regression.csv,best
,entropy,HSMGP,90.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1967-classification.csv,best
,mae,HSMGP,90.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1968-regression.csv,best
,gini,HSMGP,90.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1969-classification.csv,best
,mse,HSMGP,90.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1970-regression.csv,best
,entropy,HSMGP,90.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1971-classification.csv,best
,mae,HSMGP,90.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1972-regression.csv,best
,gini,HSMGP,90.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1973-classification.csv,best
,mse,HSMGP,90.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1974-regression.csv,best
,entropy,HSMGP,90.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1975-classification.csv,best
,mae,HSMGP,90.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1976-regression.csv,best
,gini,HSMGP,90.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1977-classification.csv,best
,mse,HSMGP,90.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1978-regression.csv,best
,entropy,HSMGP,90.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1979-classification.csv,best
,mae,HSMGP,90.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1980-regression.csv,best
,gini,HSMGP,90.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1981-classification.csv,best
,mse,HSMGP,90.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1982-regression.csv,best
,entropy,HSMGP,90.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1983-classification.csv,best
,mae,HSMGP,90.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1984-regression.csv,best
,gini,HSMGP,90.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1985-classification.csv,best
,mse,HSMGP,90.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1986-regression.csv,best
,entropy,HSMGP,90.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1987-classification.csv,best
,mae,HSMGP,90.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1988-regression.csv,best
,gini,HSMGP,90.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1989-classification.csv,best
,mse,HSMGP,90.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1990-regression.csv,best
,entropy,HSMGP,90.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1991-classification.csv,best
,mae,HSMGP,90.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1992-regression.csv,best
,gini,HSMGP,90.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1993-classification.csv,best
,mse,HSMGP,90.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1994-regression.csv,best
,entropy,HSMGP,90.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1995-classification.csv,best
,mae,HSMGP,90.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1996-regression.csv,best
,gini,HSMGP,90.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1997-classification.csv,best
,mse,HSMGP,90.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1998-regression.csv,best
,entropy,HSMGP,90.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1999-classification.csv,best
,mae,HSMGP,90.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2000-regression.csv,best
,gini,HSMGP,90.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2001-classification.csv,best
,mse,HSMGP,90.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2002-regression.csv,best
,entropy,HSMGP,90.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2003-classification.csv,best
,mae,HSMGP,90.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2004-regression.csv,best
,gini,HSMGP,90.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2005-classification.csv,best
,mse,HSMGP,90.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2006-regression.csv,best
,entropy,HSMGP,90.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2007-classification.csv,best
,mae,HSMGP,90.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2008-regression.csv,best
,gini,HSMGP,90.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2009-classification.csv,best
,mse,HSMGP,90.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2010-regression.csv,best
,entropy,HSMGP,90.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2011-classification.csv,best
,mae,HSMGP,90.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2012-regression.csv,best
,gini,HSMGP,90.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2013-classification.csv,best
,mse,HSMGP,90.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2014-regression.csv,best
,entropy,HSMGP,90.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2015-classification.csv,best
,mae,HSMGP,90.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2016-regression.csv,best
,gini,HSMGP,90.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2017-classification.csv,best
,mse,HSMGP,90.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2018-regression.csv,best
,entropy,HSMGP,90.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2019-classification.csv,best
,mae,HSMGP,90.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2020-regression.csv,best
,gini,HSMGP,90.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2021-classification.csv,best
,mse,HSMGP,90.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2022-regression.csv,best
,entropy,HSMGP,90.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2023-classification.csv,best
,mae,HSMGP,90.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2024-regression.csv,best
,gini,HSMGP,90.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2025-classification.csv,best
,mse,HSMGP,90.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2026-regression.csv,best
,entropy,HSMGP,90.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2027-classification.csv,best
,mae,HSMGP,90.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2028-regression.csv,best
,gini,HSMGP,90.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2029-classification.csv,best
,mse,HSMGP,90.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2030-regression.csv,best
,entropy,HSMGP,90.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2031-classification.csv,best
,mae,HSMGP,90.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2032-regression.csv,best
,gini,HSMGP,90.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2033-classification.csv,best
,mse,HSMGP,90.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2034-regression.csv,best
,entropy,HSMGP,90.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2035-classification.csv,best
,mae,HSMGP,90.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2036-regression.csv,best
,gini,HSMGP,90.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2037-classification.csv,best
,mse,HSMGP,90.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2038-regression.csv,best
,entropy,HSMGP,90.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2039-classification.csv,best
,mae,HSMGP,90.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2040-regression.csv,best
,gini,HSMGP,90.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2041-classification.csv,best
,mse,HSMGP,90.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2042-regression.csv,best
,entropy,HSMGP,90.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2043-classification.csv,best
,mae,HSMGP,90.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2044-regression.csv,best
,gini,HSMGP,90.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2045-classification.csv,best
,mse,HSMGP,90.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2046-regression.csv,best
,entropy,HSMGP,90.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2047-classification.csv,best
,mae,HSMGP,90.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2048-regression.csv,best
,gini,HSMGP,90.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2049-classification.csv,best
,mse,HSMGP,90.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2050-regression.csv,best
,entropy,HSMGP,90.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2051-classification.csv,best
,mae,HSMGP,90.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2052-regression.csv,best
,gini,HSMGP,90.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2053-classification.csv,best
,mse,HSMGP,90.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2054-regression.csv,best
,entropy,HSMGP,90.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2055-classification.csv,best
,mae,HSMGP,90.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2056-regression.csv,best
,gini,HSMGP,90.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2057-classification.csv,best
,mse,HSMGP,90.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2058-regression.csv,best
,entropy,HSMGP,90.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2059-classification.csv,best
,mae,HSMGP,90.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2060-regression.csv,best
,gini,HSMGP,90.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2061-classification.csv,best
,mse,HSMGP,90.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2062-regression.csv,best
,entropy,HSMGP,90.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2063-classification.csv,best
,mae,HSMGP,90.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2064-regression.csv,best
,gini,HSMGP,90.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2065-classification.csv,best
,mse,HSMGP,90.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2066-regression.csv,best
,entropy,HSMGP,90.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2067-classification.csv,best
,mae,HSMGP,90.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2068-regression.csv,best
,gini,HSMGP,90.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2069-classification.csv,best
,mse,HSMGP,90.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2070-regression.csv,best
,entropy,HSMGP,90.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2071-classification.csv,best
,mae,HSMGP,90.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2072-regression.csv,best
,gini,HSMGP,90.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2073-classification.csv,best
,mse,HSMGP,90.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2074-regression.csv,best
,entropy,HSMGP,90.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2075-classification.csv,best
,mae,HSMGP,90.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2076-regression.csv,best
,gini,HSMGP,90.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2077-classification.csv,best
,mse,HSMGP,90.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2078-regression.csv,best
,entropy,HSMGP,90.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2079-classification.csv,best
,mae,HSMGP,90.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2080-regression.csv,best
,gini,HSMGP,90.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2081-classification.csv,best
,mse,HSMGP,90.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2082-regression.csv,best
,entropy,HSMGP,90.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2083-classification.csv,best
,mae,HSMGP,90.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2084-regression.csv,best
,gini,HSMGP,90.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2085-classification.csv,best
,mse,HSMGP,90.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2086-regression.csv,best
,entropy,HSMGP,90.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2087-classification.csv,best
,mae,HSMGP,90.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2088-regression.csv,best
,gini,HSMGP,90.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2089-classification.csv,best
,mse,HSMGP,90.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2090-regression.csv,best
,entropy,HSMGP,90.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2091-classification.csv,best
,mae,HSMGP,90.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2092-regression.csv,best
,gini,HSMGP,90.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2093-classification.csv,best
,mse,HSMGP,90.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2094-regression.csv,best
,entropy,HSMGP,90.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2095-classification.csv,best
,mae,HSMGP,90.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2096-regression.csv,best
,gini,HSMGP,90.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2097-classification.csv,best
,mse,HSMGP,90.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2098-regression.csv,best
,entropy,HSMGP,90.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2099-classification.csv,best
,mae,HSMGP,90.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2100-regression.csv,best
,gini,HSMGP,90.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2101-classification.csv,best
